Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.39,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2023,2023,kg/cap,1.51,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2765,Crustaceans,2023,2023,kcal/cap/d,1.7,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2023,2023,g/cap/d,0.36,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2010,2010,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2010,2010,kcal/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2010,2010,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2011,2011,kg/cap,0.06,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2011,2011,kcal/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2011,2011,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2012,2012,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2012,2012,kcal/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2012,2012,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2013,2013,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2013,2013,kcal/cap/d,0.08,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2013,2013,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2014,2014,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2014,2014,kcal/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2014,2014,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2015,2015,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2015,2015,kcal/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2015,2015,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,0.13,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2016,2016,kcal/cap/d,0.26,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2017,2017,kcal/cap/d,0.21,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2017,2017,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2018,2018,kcal/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2018,2018,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2019,2019,kcal/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2019,2019,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2020,2020,kcal/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2020,2020,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg/cap,0.11,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2021,2021,kcal/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2021,2021,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2022,2022,kcal/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2023,2023,kg/cap,0.1,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2766,Cephalopods,2023,2023,kcal/cap/d,0.21,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2023,2023,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2010,2010,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2010,2010,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2011,2011,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2011,2011,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2012,2012,kg/cap,0.17,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2012,2012,kcal/cap/d,0.07,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2012,2012,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2013,2013,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2013,2013,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2014,2014,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2014,2014,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2014,2014,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2015,2015,kg/cap,0.09,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2015,2015,kcal/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2015,2015,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2016,2016,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2017,2017,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg/cap,0.05,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2018,2018,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2019,2019,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2020,2020,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2021,2021,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2022,2022,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2023,2023,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2767,"Molluscs, Other",2023,2023,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2023,2023,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2012,2012,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2012,2012,kcal/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2013,2013,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2014,2014,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2014,2014,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2015,2015,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2016,2016,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2017,2017,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2018,2018,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2019,2019,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2019,2019,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2020,2020,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2020,2020,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2021,2021,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2021,2021,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2022,2022,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2023,2023,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,664,Food supply (kcal/capita/day),S2769,"Aquatic Animals, Others",2023,2023,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),512,Oman,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2023,2023,g/cap/d,0,E,Estimated value,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2010,2010,kg/cap,7.35,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2010,2010,kcal/cap/d,29.98,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2010,2010,g/cap/d,3.48,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2011,2011,kg/cap,7.43,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2011,2011,kcal/cap/d,30.32,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2011,2011,g/cap/d,3.51,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2012,2012,kg/cap,7.48,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2012,2012,kcal/cap/d,30.51,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2012,2012,g/cap/d,3.54,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2013,2013,kg/cap,7.61,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2013,2013,kcal/cap/d,31.1,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2013,2013,g/cap/d,3.6,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2014,2014,kg/cap,7.69,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2014,2014,kcal/cap/d,31.57,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2014,2014,g/cap/d,3.64,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2015,2015,kg/cap,7.78,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,664,Food supply (kcal/capita/day),S2731,Bovine Meat,2015,2015,kcal/cap/d,31.94,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2015,2015,g/cap/d,3.69,E,Estimated value,
FBS,Food Balances (2010-),586,Pakistan,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2016,2016,kg/cap,8,E,Estimated value,
